ID,SMILES,MW,logP,numAtoms,numRings,numRotBonds,numHDon,numHAcc
DB07796,NC(=[NH2+])c1ccc(C2C3C(=O)N(Cc4ccc(F)cc4)C(=O)C3C3CCCN32)cc1,407.188,0.611,30,5,4,2,3
DB07801,CCCCNC(=O)c1cccc(NC(=O)CCCCCNc2ncnc3nc[nH]c23)c1,423.238,3.494,31,3,12,4,6
DB07827,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,424.142,3.041,32,4,4,1,5
DB07830,NC1CN(CCc2ccc3c(c2)OCO3)C(=O)CC1c1cc(F)c(F)cc1F,392.135,2.719,28,4,4,1,4
DB07861,O=C(NO)C(Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,420.114,3.388,30,4,6,3,4
DB07889,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,418.212,3.145,31,4,8,2,8
DB07917,c1ccc(C(OC2CCN(CCCc3nn[nH]n3)CC2)c2ccccc2)cc1,377.222,3.403,28,4,8,1,5
DB07926,CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(CC(=O)NO)CC(C)C,379.211,1.026,27,1,10,4,5
DB07932,COC(=O)C1=C(C(=O)OC)C2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,394.105,2.432,29,4,4,2,7
DB07943,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,397.131,2.885,28,4,4,2,5
DB07944,Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCNc2cc[nH+]cc2)c1,384.138,3.101,27,3,8,2,4
DB07947,O=S(=O)(NCCNCCOCc1ccc(Cl)cc1)c1cccc2cnccc12,419.107,2.973,28,3,10,2,5
DB07964,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,398.097,1.479,26,2,5,2,6
DB07982,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,435.238,2.614,32,4,6,2,8
DB07986,O=C(O)CNS(=O)(=O)c1ccc(N2CCC(c3ccccc3)CC2)cc1,374.13,2.433,26,3,6,2,4
DB07988,CNC(=O)C(Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)Nc1n[nH]c(=S)s1,427.02,2.375,27,2,5,4,5
DB07999,O=C(O)COC(=O)c1cc2ccccc2c2c1S(=O)(=O)N(CC(=O)O)C2=O,393.015,0.31,27,3,5,2,7
DB08001,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2onc(C(=O)O)c2CO)c1,425.111,3.117,31,3,8,3,8
DB08018,Cc1cc(N)nc(CC2CNCC2NCCNCc2ccc(Cl)cc2)c1,373.203,2.136,26,3,8,4,5
DB08019,Cc1cc(N)nc(CC2CNCC2NCCNCc2cccc(Cl)c2)c1,373.203,2.136,26,3,8,4,5
DB08051,NC(CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,419.182,3.434,30,3,5,1,3
DB08058,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,380.165,2.088,28,4,3,2,4
DB08059,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O,428.147,2.536,31,5,3,0,8
DB08080,C/C1=C/C(=O)OC2CC(CCC(C)/C=C\CC1)OC(O)(C1CSC(=O)N1)C2,395.177,3.303,27,3,1,2,6
DB08105,CCCCOc1ccc2cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc2c1,409.12,2.615,28,2,11,3,5
DB08106,CCCCOc1ccc2cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc2c1,409.12,2.615,28,2,11,3,5
DB08107,CCCCCOc1ccc2cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc2c1,423.135,3.005,29,2,12,3,5
DB08119,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F,372.166,2.396,26,1,8,2,3
DB08123,CNS(=O)(=O)Cc1ccc(NNC2=c3c(ccc4ncsc34)=NC2=O)cc1,401.062,0.23,27,4,6,3,7
DB08124,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,393.078,3.175,28,5,3,2,6
DB08125,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,398.051,3.349,27,4,5,3,6
DB08131,CC(C)C(NC(=O)c1ccc(CCc2c[nH]c3[nH]c(N)nc(=O)c23)cc1)C(=O)O,397.175,1.458,29,3,7,5,5
DB08142,O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,381.076,2.451,25,3,4,4,4
DB08144,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,392.922,3.381,20,3,1,2,5
DB08152,CC(C)(C)OC(=O)NCC(=O)N1CCCC1COC(=O)Cc1cccc(Cl)c1,410.161,2.941,28,2,6,1,5
DB08170,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(=O)NO)cc1,408.099,1.203,28,3,5,3,7
DB08173,O=C(NCCNC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,401.06,2.712,27,3,6,2,5
DB08212,COc1ccc(C(C)=O)c(O)c1C1CC1NC(=S)Nc1ccc(C#N)cn1,382.11,2.713,27,3,5,3,6
DB08213,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCCC3COc3ccccc3)ccc21,400.109,2.078,28,4,5,0,5
DB08229,NN(CC(=O)O)C(=O)CC(O)C(=O)N(Cc1ccccc1)Cc1ccccc1,385.164,0.753,28,2,9,3,5
DB08248,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1,402.147,2.703,28,4,6,3,7
DB08273,O=C([O-])CCCCCNC(=O)Cc1cc(I)c(O)c([N+](=O)[O-])c1,435.006,0.874,23,1,9,2,6
DB08281,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Br)cc1,403.983,3.459,24,3,4,1,4
DB08303,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)NC(C1CCCC1)N2,428.155,1.151,28,4,3,2,6
DB08304,CN1CCN(S(=O)(=O)c2ccc3c(c2)S(=O)(=O)NC(C2CCCC2)C3)CC1,413.144,1.016,27,4,3,1,5
DB08305,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)NC(C1CCCC1)C2,427.16,1.324,28,4,3,1,5
DB08320,CCOC(=O)C1C2OC(C(c3ccc(O)cc3)=C2c2ccc(O)cc2)C1C(=O)OCC,424.152,3.148,31,4,6,2,7
DB08351,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,431.232,3.242,32,5,7,2,6
DB08362,CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1,384.145,3.442,29,4,5,3,8
DB08388,CCOCCC1(Oc2ccc(Oc3ccc(F)cc3)cc2)C(=O)NC(=O)NC1=O,402.123,2.528,29,3,8,2,6
DB08391,COc1cc2ncnc(N3CCC(Oc4cnc5ccccc5n4)C3)c2cc1OC,403.164,3.248,30,5,5,0,8
DB08401,O=C(O)CC/C(=N\OCC(NC(=O)COc1ccccc1)C(=O)O)C(=O)O,382.101,-0.043,27,1,12,4,7
DB08412,O=C(O)CCCCCNC(=O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,402.119,2.7,27,1,13,3,6
DB08422,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCNc1ccncc1,381.216,1.171,28,3,8,3,5
DB08423,Nc1c(C(=O)c2cccc(OC3CCNCC3)c2)cnn1-c1ccc(F)cc1,380.165,2.955,28,4,5,2,6
DB08426,O=C1C(NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,427.077,2.252,29,5,5,2,6
DB08441,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,383.005,2.077,22,3,0,3,6
DB08445,COc1ccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)cn1,401.146,2.896,29,4,4,1,6
DB08448,Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=CC43)cnc2n1,385.165,2.578,29,5,2,3,8
DB08464,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cc(O)c(OC)cc1O,411.072,2.529,28,2,6,5,8
DB08465,COc1cc(N)c(OC)c(CCOC(=O)c2cc(Cl)c(O)cc2O)c1OC,397.093,2.759,27,2,7,3,8
DB08488,O=C1CN(S(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1Cc1cc2cnccc2[nH]1,436.043,2.923,28,4,5,1,5
DB08490,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,425.07,3.208,28,3,6,2,6
DB08491,O=C(CC1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1)NO,391.109,2.697,27,3,6,2,6
DB08498,CC(=O)OC(C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,400.046,2.036,28,3,4,2,6
DB08499,O=C(CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O)Nc1cccc(OCCF)c1,427.118,1.845,31,3,8,3,6
DB08504,CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C(N)C(=O)N1CCC(F)C1,424.202,1.466,31,4,5,1,6
DB08505,COC(=O)C(Cc1ccc(Br)cc1)NC(=O)CCCCCCC(=O)NO,428.095,2.495,26,1,11,3,5
DB08506,CC(N)P(=O)(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,418.166,2.232,29,2,10,4,4
DB08513,Cc1cccc(Nc2nc(Nc3ccc(CC(=O)O)cc3)ncc2C(N)=O)c1,377.149,2.998,28,3,7,4,6
DB08526,COCC(O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,408.262,2.866,29,1,12,3,5
DB08538,CCc1cnn2c(NCc3cnc(N)nc3)cc(-c3c(F)cccc3F)nc12,381.151,3.221,28,4,5,2,7
DB08540,CCOC(=O)c1csc(N2CCN(C3=Nc4ccccc4SC3)CC2)n1,388.103,3.278,26,4,3,0,8
DB08549,CNC(=O)C1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1,419.115,1.711,29,3,5,3,5
DB08557,COCCNc1cc(-n2c3c(c4ccccc42)C(=O)CCC3)ccc1C(N)=O,377.174,3.307,28,4,6,2,5
DB08561,O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,392.083,2.928,28,4,5,0,7
DB08581,CC1CC(C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1,410.084,3.371,25,2,5,2,3
DB08608,CC1CN(C(=O)C(C)(O)C(F)(F)F)C(C)CN1C(=O)c1ccc(C#N)cc1,383.146,1.933,27,2,2,1,4
DB08609,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(C)c1,430.117,3.462,29,2,6,2,4
DB08613,O=C(c1ccc(C(O)(O)C(F)(F)F)s1)N1CCn2c(-c3ccccc3)cnc2C1,423.086,2.967,29,4,3,2,6
DB08633,COC1C(OC(=O)NC(=O)CCl)CCC2(CO2)C1C1(C)OC1CC=C(C)C,401.161,2.554,27,3,6,1,6
DB08642,COc1cc(N(C)CC2CCC3=C(C2)C(N)=NC(N)N3)cc(OC)c1OC,375.227,1.405,27,3,6,3,8
DB08644,CCC(C=O)C1C(NS(C)(=O)=O)CCN1C(=O)C(NC(=O)OC(C)(C)C)C(C)C,433.225,1.28,29,1,8,2,6
DB08645,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,378.902,0.821,20,2,2,3,5
DB08669,COC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(O)C(N)c1ccc(C)cc1,393.226,0.564,28,1,9,4,6
DB08670,COC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(O)C(N)c1ccc(C(C)C)cc1,421.258,1.379,30,1,10,4,6
DB08704,CCCCC(=O)NC1/C(=N/OC(=O)Nc2ccccc2)OC(CO)C(O)C1O,395.169,0.337,28,2,7,5,8
DB08706,CCc1ccc(/C=C2\SC(NC(C(=O)O)c3ccc(F)cc3)=NC2=O)o1,374.074,3.367,26,3,5,2,5
DB08710,CCc1ccc(/C=C2\SC(NC(c3ccc(F)cc3)c3nn[nH]n3)=NC2=O)o1,398.096,2.844,28,4,5,2,7
DB08729,CCCc1nn(C)c2c(=O)nc(-c3cc(S(N)(=O)=O)sc3OCC)[nH]c12,397.088,1.384,26,3,6,2,8
DB08731,O=C(O)CC(Cc1cccc2ccccc12)N1C(=O)c2ccc(C(=O)O)cc2C1=O,403.106,3.22,30,4,6,2,4
DB08732,CC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO,398.184,1.98,29,2,10,3,5
DB08734,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,393.053,3.028,24,2,6,2,7
DB08739,O=C(C1CC(F)(F)CN1C(=O)CCN1C(=O)c2ccccc2C1=O)N1CCCC1,405.15,1.531,29,4,4,0,4
DB08743,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(C)c1=O,393.191,0.281,29,4,3,1,9
DB08752,CN1CCC(C#N)(NC(=O)C(CC2CCCCC2)NC(=O)N2CCOCC2)CC1,405.274,1.471,29,3,5,2,5
DB08775,CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)CF,402.159,2.273,29,2,9,3,5
DB08794,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,408.085,3.006,30,4,4,2,8
DB08795,CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,375.1,1.67,26,3,5,2,5
DB08810,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,402.227,3.126,29,3,7,2,6
DB08893,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,396.162,2.772,28,3,9,4,6
DB08922,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,426.209,3.374,30,5,6,0,6
DB08930,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,419.129,1.353,30,4,3,2,6
DB08931,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,422.162,2.443,31,4,4,2,9
DB08966,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,398.145,2.5,26,2,10,2,8
DB08967,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,391.139,3.49,26,3,5,0,5
DB08968,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,401.151,2.883,28,3,6,1,4
DB08970,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,390.184,1.816,28,4,2,3,5
DB08971,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,376.205,2.637,27,4,2,2,4
DB08976,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,406.114,3.507,29,3,6,3,6
DB09008,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12,415.066,-0.318,28,4,6,1,6
DB09039,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,404.268,3.432,29,3,11,2,5
DB09047,N#Cc1c(N2CC3NCCOC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,398.139,1.222,29,5,3,2,7
DB09074,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,434.175,2.347,32,5,4,1,4
DB09080,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,386.184,2.376,28,3,7,4,6
DB09091,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,378.186,2.719,26,4,2,3,5
DB09095,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,394.196,2.729,28,4,2,2,4
DB09097,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,395.224,2.136,27,3,7,2,4
DB09115,Oc1c(I)cc(I)c2cccnc12,396.846,3.15,13,2,0,1,2
DB09172,CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O,420.229,0.989,30,3,8,0,8
DB09175,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,376.19,3.424,28,4,6,0,5
DB09194,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,377.198,2.493,26,3,7,0,6
DB09195,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,405.214,3.559,29,5,4,0,5
DB09200,COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1,397.11,3.055,28,4,6,1,7
DB09206,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,435.212,1.267,31,3,6,2,10
DB09207,CCN1CCN(C)CC(NC(=O)c2cc(Br)c(NC)cc2OC)C1,398.132,1.865,24,2,5,2,5
DB09209,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,398.221,1.204,29,6,4,1,6
DB09229,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],388.127,2.135,28,2,6,1,8
DB09237,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.145,2.266,28,2,8,2,7
DB09268,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,437.024,2.625,29,3,7,2,7
DB09274,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,384.178,2.602,27,5,4,1,7
DB09285,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,395.146,3.333,28,3,6,1,6
DB09286,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,375.232,2.594,27,3,7,1,4
DB09378,CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,378.184,1.506,27,4,2,3,5
DB09383,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,372.194,2.012,27,4,2,2,5
DB11395,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,397.071,3.272,27,3,5,1,5
DB11398,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,405.979,3.536,26,3,3,1,5
DB11491,O=C([O-])c1cn(-c2ccc(F)cc2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,385.124,0.016,28,4,3,1,5
DB11522,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,378.184,1.65,27,4,2,3,5
DB11577,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,421.988,1.308,28,4,2,4,8
DB11662,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OCC2CNCCO2)cn1,435.091,2.867,27,3,5,3,6
DB11666,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,410.168,1.813,29,4,3,1,8
DB11675,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,421.157,3.091,29,3,7,2,5
DB11682,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,393.19,1.26,28,3,5,2,5
DB11687,CCNc1cc(O)c2c(c1)/C=C/CC(O)C(O)C(=O)/C=C\C(C)C(C)OC2=O,389.184,2.269,28,2,2,4,7
DB11696,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,385.135,2.985,27,2,9,1,5
DB11698,OCC1OC(c2ccc(F)c(Cc3cc4ccccc4s3)c2)C(O)C(O)C1O,404.109,2.146,28,4,4,4,6
DB11711,CCCC(Nc1c(Cc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,410.184,3.136,30,3,8,2,6
DB11730,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,434.254,2.796,32,5,5,2,8
DB11732,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,377.135,3.276,27,3,4,1,4
DB11737,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,391.153,3.159,29,4,2,1,7
DB11741,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,410.212,3.295,30,4,6,2,3
DB11750,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,410.166,3.142,28,4,2,2,4
DB11751,CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,405.114,0.963,29,4,3,2,6
DB11757,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,384.18,2.124,28,3,6,0,8
DB11763,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,414.18,2.977,31,4,6,2,7
DB11766,CC(C)(C)OC(=O)NCCN1CC2CN(CCOc3ccc(C#N)cc3F)CC(C1)O2,434.233,1.986,31,3,7,1,7
DB11781,CC(C)CC(C(=O)NC(C(=O)OC1CCCC1)c1ccccc1)C(O)C(=O)NO,406.21,1.858,29,2,9,4,6
DB11783,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1C(=O)N(C)CC1C(=O)[O-],405.19,-1.485,29,2,9,1,6
DB11791,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,412.145,3.429,31,5,4,1,6
DB11801,CC(O)C(N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(N)=O)C(C)O,413.227,-2.973,29,2,7,5,7
DB11816,COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,401.186,3.057,29,3,4,2,5
DB11824,CCc1ccc(Cc2ccc3c(c2)C2(OC3)OC(CO)C(O)C(O)C2O)cc1,386.173,0.997,28,4,4,4,6
DB11827,CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,436.129,1.356,30,4,6,4,7
DB11841,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,376.154,3.343,28,3,6,3,5
DB11843,CC(C)S(=O)(=O)NC1COCC1Oc1ccc(-c2ccc(C#N)s2)cc1,392.086,2.761,26,3,6,1,6
DB11844,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,402.082,2.366,27,3,5,1,6
DB11867,CN(C)C(=O)CCn1nc(Nc2ccc3c(c2)OC(F)(F)O3)nc1-c1ccncc1,416.141,2.884,30,4,6,1,8
DB11872,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1C(NC(C)=O)CC2,437.124,2.974,30,3,6,3,6
DB11899,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,375.081,1.942,23,4,2,2,7
DB11909,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,380.137,2.383,28,3,8,2,5
DB11915,COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,418.283,3.564,30,3,7,1,6
DB11950,Cc1cc(N2CCN(C3CNC(C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,426.22,1.566,30,5,4,1,7
DB11960,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,423.006,3.199,27,3,5,2,6
DB11961,CC1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O,402.076,0.506,26,3,5,2,6
DB11969,Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2ccc(F)c(F)c2)oc1Cl,428.062,3.565,28,3,6,2,5
DB11978,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,374.186,3.392,28,4,3,3,4
DB11992,CS(=O)(=O)n1cc2c(n1)CN(C1COC(c3cc(F)ccc3F)C(N)C1)C2,398.122,1.142,27,4,3,1,7
DB11999,CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC,401.116,0.963,28,4,5,2,9
DB12011,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,426.086,3.442,29,3,5,1,5
DB12020,O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccc(C(F)(F)F)cc1,376.103,2.403,27,6,2,1,3
DB12021,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,396.227,2.278,29,4,7,2,7
DB12024,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,409.133,3.593,30,4,6,1,4
DB12045,CC(C)C(=O)OCC1OC(n2ccc(N)nc2=O)C(C)(F)C1OC(=O)C(C)C,399.181,1.218,28,2,6,1,9
DB12055,COc1ccc(CC2OC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,422.109,2.822,30,3,6,2,5
DB12058,COc1ccc(-c2cc(=O)c3c(OC)cc(OCC(=O)O)cc3o2)cc1OC,386.1,2.949,28,3,7,1,7
DB12068,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,411.031,2.682,27,2,5,3,4
DB12073,CC(n1cnc2cc(Cl)ccc2c1=O)C(O)(Cn1cncn1)c1ccc(F)cc1F,431.096,3.069,30,4,5,1,7
DB12078,CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,389.099,3.217,28,2,5,2,5
DB12080,Cc1cc(OCC(=O)O)c(C)cc1CCNC(C)C(O)c1ccc(O)cc1,373.189,2.727,27,2,9,4,5
DB12082,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,395.185,2.551,29,4,4,1,5
DB12083,O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1,399.985,1.831,21,1,9,2,5
